300,370,600,256,512
1180,390,2360,1024,2048
1510,390,3020,128,1024
560,220,1120,32,2048
840,240,1680,256,1024
580,480,1160,64,512
810,310,1620,256,1024
960,440,1920,512,2048
1210,170,2420,256,512
330,330,660,256,1024
1220,320,2440,128,2048
730,490,1460,64,4096
670,80,1340,128,1024
670,280,1340,32,1024
520,280,1040,256,4096
1930,90,3860,1024,2048
1890,460,3780,32,512
1690,450,3380,32,4096
1530,250,3060,1024,1024
550,400,1100,64,1024
880,110,1760,32,512
580,330,1160,512,1024
250,160,500,32,1024
800,250,1600,1024,1024
1480,430,2960,32,1024
1350,140,2700,128,512
1200,180,2400,256,4096
1020,270,2040,256,4096
750,200,1500,512,1024
1130,410,2260,256,1024
1590,500,3180,128,2048
1590,120,3180,32,1024
1260,150,2520,512,1024
1560,370,3120,64,4096
1380,220,2760,256,512
460,490,920,1024,4096
1130,490,2260,32,512
860,340,1720,1024,1024
410,440,820,32,2048
510,230,1020,1024,2048
590,340,1180,1024,512
1430,500,2860,32,4096
1000,300,2000,256,2048
1470,470,2940,1024,1024
700,380,1400,64,2048
260,270,520,512,4096
1180,340,2360,256,4096
740,450,1480,512,1024
1910,140,3820,512,1024
1840,230,3680,32,1024
940,500,1880,64,512
290,230,580,256,4096
1430,350,2860,128,512
1720,460,3440,1024,1024
1950,500,3900,512,1024
350,350,700,256,4096
1040,90,2080,64,512
1270,60,2540,64,4096
1450,330,2900,1024,1024
1510,310,3020,128,1024
1390,490,2780,512,1024
1520,390,3040,32,2048
900,350,1800,1024,512
1270,290,2540,32,512
450,160,900,1024,4096
350,490,700,1024,2048
1970,290,3940,256,1024
750,60,1500,32,4096
1290,370,2580,64,4096
1940,280,3880,512,512
570,70,1140,512,512
580,450,1160,32,2048
850,200,1700,512,4096
1890,150,3780,1024,512
930,100,1860,128,512
730,190,1460,256,2048
510,150,1020,128,2048
940,340,1880,64,2048
900,80,1800,512,512
480,170,960,512,2048
1010,170,2020,64,4096
410,450,820,256,4096
1330,250,2660,128,512
260,390,520,32,1024
1250,320,2500,32,512
1630,410,3260,128,2048
660,100,1320,64,2048
1030,500,2060,128,1024
1250,440,2500,64,4096
350,70,700,64,4096
1120,260,2240,128,4096
1380,190,2760,512,1024
630,330,1260,64,512
1720,150,3440,256,2048
1950,310,3900,128,4096
1730,320,3460,128,512
1140,320,2280,64,512
740,250,1480,64,4096
1560,60,3120,256,1024
660,280,1320,64,4096
1930,230,3860,256,4096
1340,90,2680,1024,512
1300,260,2600,512,512
550,250,1100,512,512
400,300,800,1024,2048
690,420,1380,512,4096
1760,370,3520,256,2048
1850,450,3700,1024,512
1480,70,2960,32,4096
1520,150,3040,64,2048
650,260,1300,1024,1024
1260,490,2520,512,512
1670,410,3340,128,2048
960,250,1920,512,2048
1980,200,3960,128,4096
400,70,800,128,512
810,390,1620,64,1024
1150,280,2300,128,512
350,140,700,32,4096
1520,240,3040,128,1024
1220,120,2440,128,1024
1180,390,2360,1024,512
1710,210,3420,256,4096
1760,480,3520,1024,1024
1630,50,3260,128,2048
800,430,1600,128,4096
1040,330,2080,512,2048
1570,290,3140,1024,2048
440,340,880,256,512
440,380,880,1024,2048
720,90,1440,512,4096
1170,450,2340,256,2048
1960,50,3920,1024,4096
1500,180,3000,512,4096
790,130,1580,1024,4096
760,470,1520,256,512
1740,80,3480,128,512
1850,310,3700,128,1024
1370,340,2740,1024,512
690,340,1380,32,1024
400,440,800,32,4096
