1630,160,3260,1024,512
1200,400,2400,512,2048
700,100,1400,128,4096
1440,440,2880,32,4096
850,110,1700,128,512
360,85,720,512,512
1580,150,3160,256,1024
1460,160,2920,32,1024
440,100,880,64,4096
1900,290,3800,512,512
1790,90,3580,256,2048
320,105,640,256,4096
390,107,780,256,2048
1790,90,3580,32,1024
950,130,1900,256,4096
1560,320,3120,1024,2048
1680,310,3360,128,512
1520,120,3040,32,1024
1280,160,2560,1024,2048
1910,80,3820,512,2048
1100,340,2200,32,2048
1060,400,2120,128,4096
1560,500,3120,256,2048
440,150,880,64,2048
970,150,1940,256,512
740,180,1480,1024,1024
780,165,1560,256,4096
1030,300,2060,128,4096
1430,260,2860,64,512
1390,110,2780,32,2048
840,170,1680,64,1024
1750,420,3500,256,1024
1100,330,2200,64,4096
970,195,1940,256,512
1340,410,2680,32,2048
1400,500,2800,32,4096
1160,330,2320,64,2048
1370,230,2740,128,512
590,140,1180,128,512
470,180,940,64,1024
980,380,1960,64,2048
300,110,600,512,4096
1070,420,2140,256,512
1830,110,3660,256,4096
1310,220,2620,256,512
410,110,820,256,4096
1870,120,3740,256,512
1740,480,3480,128,2048
390,110,780,64,4096
1040,130,2080,256,2048
900,220,1800,512,512
1180,390,2360,128,512
660,210,1320,256,2048
1840,90,3680,1024,512
310,82,620,32,1024
1400,160,2800,256,1024
1060,60,2120,32,4096
260,92,520,64,2048
1430,440,2860,128,4096
520,125,1040,256,4096
1080,60,2160,512,1024
380,82,760,64,2048
1100,280,2200,256,512
600,60,1200,256,4096
1510,110,3020,128,4096
860,235,1720,128,2048
1900,490,3800,1024,512
420,160,840,512,2048
710,190,1420,256,2048
1760,460,3520,512,4096
1820,60,3640,512,1024
790,175,1580,32,4096
740,190,1480,256,4096
1270,390,2540,1024,4096
1370,480,2740,1024,2048
740,80,1480,32,2048
370,125,740,128,1024
1420,60,2840,32,1024
640,60,1280,128,1024
890,250,1780,256,512
1880,390,3760,128,1024
750,235,1500,128,512
1440,130,2880,256,4096
740,220,1480,64,512
920,170,1840,64,512
320,80,640,128,2048
330,110,660,512,4096
1330,170,2660,512,1024
1770,430,3540,128,1024
850,250,1700,128,512
1030,130,2060,1024,1024
1320,480,2640,512,1024
1340,350,2680,256,1024
380,102,760,512,1024
1940,50,3880,1024,512
1470,480,2940,32,1024
920,70,1840,512,1024
1840,190,3680,128,1024
430,122,860,1024,1024
1350,160,2700,128,512
890,60,1780,32,2048
1610,110,3220,256,4096
1380,480,2760,64,512
1430,480,2860,256,2048
1620,400,3240,1024,4096
800,160,1600,32,2048
1280,220,2560,64,512
650,235,1300,32,2048
1860,490,3720,128,512
370,117,740,512,2048
940,60,1880,1024,1024
1580,370,3160,256,512
1760,440,3520,32,2048
1220,250,2440,32,512
1580,400,3160,1024,1024
660,240,1320,32,2048
1640,300,3280,256,512
1750,480,3500,128,4096
1490,170,2980,32,2048
540,112,1080,512,512
1670,50,3340,512,4096
1940,60,3880,256,512
1670,250,3340,512,4096
1640,60,3280,512,1024
1590,260,3180,128,4096
840,190,1680,128,2048
1220,170,2440,32,4096
1480,200,2960,64,2048
1280,140,2560,1024,1024
1900,450,3800,64,2048
380,50,760,64,2048
620,235,1240,32,2048
1180,300,2360,128,512
950,280,1900,128,2048
550,140,1100,512,1024
860,220,1720,256,512
300,115,600,64,4096
540,90,1080,1024,1024
1230,120,2460,1024,512
1010,380,2020,64,1024
990,310,1980,32,512
1580,190,3160,128,1024
270,58,540,32,512
1510,110,3020,32,1024
570,110,1140,64,1024
540,115,1080,64,2048
420,150,840,256,4096
930,230,1860,32,1024
1150,110,2300,64,2048
550,150,1100,256,2048
910,190,1820,32,2048
1310,480,2620,1024,1024
380,60,760,32,2048
1050,230,2100,512,1024
590,190,1180,64,4096
1950,490,3900,512,4096
740,180,1480,32,1024
1110,350,2220,1024,2048
760,210,1520,64,512
1350,360,2700,256,2048
380,150,760,256,512
1370,260,2740,512,1024
1140,300,2280,32,2048
610,165,1220,32,512
790,180,1580,64,4096
800,90,1600,32,1024
1900,300,3800,256,512
1130,220,2260,512,512
810,210,1620,1024,4096
1720,240,3440,1024,512
1930,80,3860,128,1024
910,160,1820,128,1024
1340,130,2680,1024,512
1160,430,2320,32,1024
1650,110,3300,128,2048
440,140,880,32,512
770,225,1540,128,2048
1450,50,2900,256,4096
710,175,1420,64,2048
540,110,1080,512,2048
490,190,980,32,4096
1790,170,3580,32,4096
740,70,1480,32,4096
610,220,1220,128,512
1110,220,2220,256,4096
1160,160,2320,512,4096
1040,220,2080,512,1024
1650,200,3300,64,512
1290,470,2580,128,1024
1990,140,3980,32,512
420,120,840,32,2048
970,90,1940,32,4096
910,340,1820,512,512
1060,50,2120,256,4096
1760,270,3520,128,1024
1970,320,3940,64,1024
1490,70,2980,32,1024
1990,110,3980,1024,512
1850,490,3700,64,4096
800,100,1600,1024,1024
530,130,1060,256,2048
1210,390,2420,128,512
620,155,1240,128,2048
500,150,1000,512,1024
1410,390,2820,1024,512
1120,50,2240,256,4096
560,165,1120,32,4096
1310,150,2620,64,4096
1750,180,3500,256,512
1900,420,3800,1024,512
800,140,1600,128,1024
1150,270,2300,512,2048
610,180,1220,32,1024
1740,180,3480,1024,2048
1510,170,3020,1024,512
1570,380,3140,1024,512
1400,340,2800,1024,4096
1890,400,3780,256,512
520,175,1040,512,4096
530,115,1060,256,1024
280,85,560,1024,2048
1270,230,2540,64,512
940,200,1880,512,2048
1110,110,2220,128,512
1310,160,2620,128,512
1190,140,2380,128,4096
1280,110,2560,128,512
1670,270,3340,32,2048
1050,110,2100,512,1024
1290,410,2580,512,4096
1360,190,2720,1024,2048
1820,210,3640,64,512
1490,150,2980,32,512
1670,430,3340,512,1024
360,100,720,1024,1024
1720,450,3440,64,4096
1940,150,3880,32,1024
1760,440,3520,512,2048
460,170,920,512,2048
810,200,1620,32,4096
810,190,1620,512,512
1970,500,3940,128,1024
1830,200,3660,32,4096
1250,280,2500,256,1024
1840,470,3680,128,1024
1920,280,3840,256,1024
1360,160,2720,32,4096
1590,80,3180,64,2048
1850,310,3700,32,2048
1440,450,2880,512,4096
950,205,1900,1024,512
930,170,1860,1024,1024
1420,430,2840,128,1024
1850,230,3700,32,2048
910,140,1820,1024,512
700,130,1400,1024,2048
1140,150,2280,128,512
1700,260,3400,1024,1024
1100,310,2200,256,512
840,180,1680,512,2048
1710,330,3420,256,512
930,250,1860,64,1024
1840,230,3680,512,1024
1960,290,3920,1024,512
1420,350,2840,32,512
1240,150,2480,256,4096
1790,450,3580,32,512
590,170,1180,256,1024
1350,200,2700,512,512
1930,170,3860,32,512
670,50,1340,512,512
600,200,1200,32,512
330,95,660,256,1024
420,120,840,1024,512
310,100,620,128,512
2000,330,4000,32,4096
1370,210,2740,512,512
880,180,1760,512,2048
820,70,1640,64,1024
1290,100,2580,512,512
1030,230,2060,256,2048
1510,330,3020,1024,512
1880,450,3760,1024,1024
1540,80,3080,256,2048
900,270,1800,256,4096
1160,100,2320,32,4096
1840,80,3680,64,2048
250,50,500,32,1024
1910,260,3820,512,512
1130,440,2260,128,4096
1790,450,3580,1024,1024
1750,320,3500,512,512
1870,500,3740,256,512
1510,300,3020,256,2048
1780,400,3560,128,512
900,245,1800,64,2048
690,240,1380,512,4096
390,80,780,512,2048
1310,340,2620,1024,1024
1020,310,2040,64,4096
1670,370,3340,256,2048
1260,230,2520,1024,2048
990,290,1980,1024,1024
1880,80,3760,1024,512
1220,270,2440,128,4096
540,60,1080,512,4096
800,200,1600,256,512
760,180,1520,512,2048
1410,220,2820,64,2048
570,60,1140,256,2048
1070,240,2140,32,512
1060,420,2120,256,2048
1620,390,3240,64,4096
940,310,1880,32,1024
1490,380,2980,512,2048
1330,220,2660,128,2048
1500,370,3000,256,512
490,102,980,512,1024
280,85,560,1024,2048
1070,270,2140,128,4096
1180,130,2360,128,4096
1060,235,2120,64,2048
1070,70,2140,32,2048
840,235,1680,256,2048
510,200,1020,256,2048
1990,310,3980,128,4096
610,200,1220,128,4096
1710,490,3420,32,1024
1270,330,2540,256,2048
1150,250,2300,64,4096
1050,235,2100,1024,4096
620,125,1240,32,4096
1630,110,3260,256,512
1140,110,2280,64,4096
330,120,660,64,512
1820,90,3640,256,512
1730,180,3460,1024,2048
1450,500,2900,128,4096
1280,190,2560,64,1024
1390,260,2780,128,512
340,130,680,512,2048
1760,380,3520,256,2048
740,210,1480,512,2048
1730,160,3460,512,1024
1340,380,2680,1024,512
910,200,1820,256,1024
1280,280,2560,64,2048
1000,240,2000,64,512
1860,60,3720,128,4096
1290,170,2580,256,512
880,210,1760,1024,1024
980,205,1960,32,4096
970,280,1940,128,4096
1040,320,2080,1024,1024
1550,410,3100,512,2048
550,185,1100,32,512
810,180,1620,128,2048
1090,150,2180,256,512
1020,50,2040,128,4096
630,160,1260,32,2048
1350,280,2700,128,4096
720,120,1440,1024,4096
1710,220,3420,1024,2048
610,110,1220,32,1024
530,110,1060,256,1024
280,90,560,256,4096
1030,160,2060,256,4096
670,80,1340,32,1024
660,150,1320,256,2048
420,92,840,512,4096
320,120,640,64,4096
620,150,1240,128,4096
1600,460,3200,256,4096
1030,70,2060,32,1024
1560,150,3120,128,2048
1390,50,2780,64,1024
1190,230,2380,256,2048
1850,190,3700,64,512
2000,400,4000,256,512
580,135,1160,64,1024
370,82,740,512,2048
1210,80,2420,32,512
600,110,1200,256,4096
1790,200,3580,64,512
350,95,700,512,4096
1280,160,2560,512,4096
1470,270,2940,64,4096
300,90,600,256,4096
430,100,860,32,512
740,210,1480,128,4096
1420,450,2840,128,512
840,300,1680,256,512
1250,330,2500,256,1024
720,230,1440,1024,512
1120,120,2240,64,4096
1400,270,2800,32,1024
720,160,1440,256,4096
250,90,500,128,1024
1570,360,3140,128,2048
1860,70,3720,128,512
1500,480,3000,512,512
1040,220,2080,128,1024
400,80,800,128,512
1530,440,3060,128,2048
1540,250,3080,256,2048
1010,70,2020,64,512
710,70,1420,256,2048
1280,360,2560,256,1024
1230,420,2460,128,2048
420,122,840,1024,512
1310,470,2620,1024,1024
630,60,1260,32,4096
570,180,1140,128,4096
1730,380,3460,1024,2048
1940,60,3880,32,4096
650,110,1300,1024,1024
1140,60,2280,512,512
420,115,840,32,2048
1190,160,2380,1024,512
1630,150,3260,1024,512
1330,220,2660,64,512
1530,230,3060,32,512
880,240,1760,64,2048
360,110,720,1024,2048
1690,330,3380,64,512
1710,350,3420,1024,1024
440,97,880,256,1024
1020,100,2040,64,2048
920,130,1840,32,4096
810,225,1620,1024,1024
1030,80,2060,256,2048
280,62,560,1024,512
350,117,700,256,4096
1780,400,3560,32,1024
1020,330,2040,512,1024
250,57,500,64,4096
570,170,1140,512,2048
760,130,1520,64,1024
900,245,1800,512,512
290,65,580,512,512
370,70,740,32,1024
800,220,1600,128,512
1470,450,2940,512,2048
1320,250,2640,64,512
1360,60,2720,128,4096
830,245,1660,512,2048
1450,130,2900,256,4096
910,190,1820,256,2048
710,270,1420,32,512
2000,470,4000,1024,512
1510,450,3020,128,512
920,270,1840,256,4096
960,150,1920,512,4096
860,250,1720,64,4096
1740,80,3480,32,2048
1270,300,2540,32,4096
1630,100,3260,64,1024
440,50,880,1024,1024
1330,80,2660,512,1024
450,145,900,256,512
1030,250,2060,128,2048
1420,120,2840,64,1024
670,90,1340,64,512
410,150,820,64,1024
1040,245,2080,256,1024
1310,180,2620,128,1024
1480,240,2960,512,512
730,260,1460,32,4096
1460,110,2920,256,2048
320,125,640,64,4096
860,150,1720,128,512
1320,380,2640,512,2048
1120,210,2240,32,1024
990,50,1980,256,512
1030,60,2060,1024,512
980,240,1960,128,512
250,52,500,256,2048
1650,80,3300,128,1024
1210,260,2420,1024,512
1990,440,3980,1024,512
610,160,1220,1024,512
2000,200,4000,512,1024
750,240,1500,32,512
1440,300,2880,128,2048
870,340,1740,512,2048
880,130,1760,512,2048
920,360,1840,64,512
1300,450,2600,1024,2048
830,180,1660,1024,2048
1110,70,2220,512,1024
1330,200,2660,256,1024
1310,220,2620,128,4096
280,100,560,256,512
280,85,560,1024,1024
1810,470,3620,512,2048
1660,420,3320,256,1024
1850,360,3700,512,1024
1410,420,2820,32,512
500,80,1000,256,1024
1380,440,2760,128,512
900,50,1800,64,4096
730,210,1460,1024,2048
1010,210,2020,256,1024
1500,440,3000,256,2048
1450,470,2900,256,4096
1260,500,2520,1024,512
1160,420,2320,1024,512
780,195,1560,1024,4096
510,155,1020,512,1024
1230,460,2460,512,4096
1310,430,2620,1024,1024
720,120,1440,1024,1024
1330,310,2660,32,512
1340,140,2680,512,2048
310,87,620,64,2048
260,102,520,1024,512
690,170,1380,256,1024
1800,290,3600,512,512
530,190,1060,1024,2048
1570,430,3140,512,2048
1470,380,2940,512,1024
1700,120,3400,128,512
260,56,520,128,1024
960,260,1920,32,4096
1740,440,3480,512,4096
1000,200,2000,32,2048
300,95,600,32,4096
1330,410,2660,1024,512
1130,60,2260,256,512
1970,440,3940,32,512
1520,350,3040,64,2048
830,240,1660,64,4096
990,300,1980,128,1024
1480,50,2960,1024,1024
1520,140,3040,32,4096
720,200,1440,512,512
1350,190,2700,128,4096
1420,210,2840,512,512
290,72,580,32,512
1520,360,3040,64,4096
1610,320,3220,32,4096
350,107,700,256,512
930,235,1860,64,4096
780,200,1560,64,1024
1080,180,2160,32,2048
1040,50,2080,32,2048
1470,370,2940,256,1024
470,140,940,32,512
1380,480,2760,128,4096
290,50,580,1024,512
1100,220,2200,256,1024
1420,150,2840,64,512
580,90,1160,256,4096
560,145,1120,256,2048
1630,60,3260,64,1024
910,245,1820,1024,4096
1230,430,2460,256,1024
1190,90,2380,64,2048
1670,170,3340,512,1024
1480,330,2960,512,512
730,220,1460,256,4096
970,370,1940,128,4096
350,80,700,256,2048
1850,190,3700,32,2048
1230,220,2460,512,4096
1740,220,3480,512,1024
1850,500,3700,1024,4096
450,100,900,64,512
1180,270,2360,256,1024
960,240,1920,1024,2048
270,80,540,512,2048
1930,80,3860,256,512
970,70,1940,512,2048
480,110,960,512,512
920,310,1840,1024,512
790,270,1580,256,1024
930,220,1860,256,2048
1980,100,3960,128,512
1970,170,3940,256,4096
1840,230,3680,128,4096
1300,70,2600,64,512
730,170,1460,1024,4096
1960,220,3920,1024,4096
490,125,980,128,2048
1350,460,2700,512,2048
1970,320,3940,32,4096
1960,450,3920,512,2048
1650,60,3300,128,4096
1600,380,3200,64,2048
1410,310,2820,64,2048
1570,480,3140,256,2048
600,165,1200,128,1024
660,170,1320,256,1024
590,130,1180,32,1024
350,72,700,1024,1024
630,220,1260,32,512
1250,480,2500,512,4096
940,350,1880,32,512
810,310,1620,256,4096
1900,240,3800,1024,4096
750,210,1500,64,4096
1010,250,2020,256,512
1680,380,3360,64,1024
660,195,1320,256,1024
1340,330,2680,256,512
720,145,1440,256,2048
1050,50,2100,512,4096
870,290,1740,64,4096
880,220,1760,64,2048
1980,350,3960,64,4096
1210,110,2420,256,2048
1450,420,2900,128,2048
410,110,820,32,512
1900,110,3800,256,1024
1210,250,2420,32,512
1960,70,3920,32,2048
1760,230,3520,128,1024
1110,410,2220,1024,2048
710,250,1420,64,4096
1420,460,2840,1024,4096
700,215,1400,1024,1024
300,70,600,32,2048
1420,200,2840,1024,1024
1130,370,2260,256,4096
870,340,1740,128,1024
1740,380,3480,1024,2048
1890,260,3780,64,512
1580,100,3160,256,512
1790,430,3580,512,512
1630,370,3260,64,4096
1500,410,3000,512,1024
930,195,1860,32,2048
600,140,1200,512,512
750,150,1500,512,512
820,110,1640,32,1024
1010,235,2020,32,512
880,100,1760,512,2048
670,240,1340,32,1024
1760,410,3520,256,2048
390,155,780,128,4096
1770,300,3540,64,4096
1280,350,2560,32,1024
750,180,1500,32,2048
1900,350,3800,512,4096
1350,370,2700,64,512
530,115,1060,1024,4096
580,200,1160,32,4096
1910,450,3820,512,512
1130,290,2260,64,512
1360,230,2720,128,512
1420,480,2840,512,2048
310,85,620,32,512
1340,150,2680,128,512
1870,410,3740,32,4096
420,120,840,512,2048
750,235,1500,512,512
1070,120,2140,512,512
1440,330,2880,64,1024
520,110,1040,1024,4096
1910,90,3820,256,4096
920,240,1840,32,2048
620,175,1240,256,4096
1810,270,3620,64,512
790,310,1580,128,512
1840,480,3680,256,1024
320,70,640,64,4096
1610,70,3220,128,1024
550,200,1100,512,2048
1630,330,3260,64,512
1580,210,3160,32,4096
920,150,1840,32,1024
250,65,500,128,512
880,100,1760,128,4096
810,210,1620,32,2048
1140,410,2280,1024,4096
290,80,580,32,4096
1090,160,2180,32,4096
1010,350,2020,32,2048
490,100,980,256,4096
1640,220,3280,64,1024
360,115,720,1024,512
1520,70,3040,64,512
1040,310,2080,32,2048
1300,100,2600,1024,1024
1290,60,2580,512,4096
1980,330,3960,1024,2048
990,280,1980,256,512
1140,90,2280,1024,4096
1050,300,2100,128,2048
1960,470,3920,1024,4096
1800,360,3600,64,1024
290,90,580,512,4096
800,220,1600,512,4096
350,70,700,512,512
520,135,1040,128,1024
780,130,1560,64,1024
590,130,1180,32,1024
1560,420,3120,512,2048
1300,330,2600,512,1024
250,97,500,1024,512
700,90,1400,1024,1024
750,180,1500,128,4096
1090,225,2180,1024,1024
1500,320,3000,32,4096
1560,440,3120,64,4096
1730,370,3460,256,4096
1430,470,2860,32,4096
1350,150,2700,1024,2048
1690,330,3380,32,512
990,270,1980,512,4096
1280,430,2560,512,4096
310,77,620,64,2048
1010,215,2020,64,1024
870,120,1740,128,1024
1130,90,2260,512,4096
940,210,1880,32,1024
690,185,1380,128,512
1130,240,2260,512,4096
1480,60,2960,128,1024
1930,120,3860,256,1024
290,70,580,1024,1024
950,50,1900,256,512
1630,240,3260,128,512
1450,130,2900,512,2048
1230,160,2460,256,4096
890,205,1780,256,512
1580,130,3160,128,512
1210,460,2420,128,4096
830,290,1660,1024,1024
1460,130,2920,1024,1024
1110,140,2220,32,4096
1320,410,2640,128,512
1030,180,2060,256,512
1350,430,2700,1024,512
280,67,560,128,4096
350,85,700,512,512
1650,460,3300,32,4096
1580,120,3160,1024,4096
490,145,980,256,512
250,55,500,512,2048
880,245,1760,1024,4096
1000,245,2000,64,2048
1750,50,3500,512,1024
1760,290,3520,512,4096
1160,440,2320,512,2048
1780,90,3560,128,512
1500,290,3000,256,2048
1720,270,3440,32,1024
1780,220,3560,1024,512
980,80,1960,32,4096
1100,160,2200,64,1024
1160,240,2320,256,4096
290,102,580,32,1024
1230,350,2460,512,4096
1860,80,3720,1024,512
1850,80,3700,128,512
1790,90,3580,64,1024
1160,280,2320,64,512
620,170,1240,64,2048
1070,50,2140,1024,1024
730,190,1460,32,1024
490,125,980,64,4096
1520,330,3040,1024,1024
1650,240,3300,256,4096
1950,450,3900,256,4096
990,340,1980,128,2048
1900,440,3800,128,4096
1710,470,3420,512,4096
670,245,1340,512,512
320,125,640,128,2048
610,230,1220,1024,2048
610,235,1220,32,512
1510,170,3020,128,4096
1370,480,2740,128,4096
1660,400,3320,32,2048
1590,500,3180,32,4096
1630,100,3260,512,512
1210,360,2420,128,4096
1450,150,2900,128,512
910,120,1820,64,1024
1620,370,3240,128,4096
1570,340,3140,128,2048
940,220,1880,1024,1024
1780,250,3560,64,2048
1780,470,3560,128,2048
1300,280,2600,64,1024
580,185,1160,64,4096
1400,420,2800,64,2048
1250,190,2500,128,1024
1250,90,2500,1024,1024
1960,120,3920,128,512
1260,330,2520,256,1024
760,155,1520,1024,1024
490,60,980,1024,4096
1780,280,3560,1024,4096
1770,480,3540,32,2048
360,60,720,256,512
470,90,940,64,1024
310,110,620,32,2048
490,100,980,64,4096
350,72,700,32,512
1610,320,3220,64,4096
1730,200,3460,1024,4096
610,150,1220,512,2048
1760,390,3520,128,512
1240,100,2480,128,512
830,200,1660,64,2048
260,95,520,256,2048
690,250,1380,256,512
1460,190,2920,1024,4096
1530,330,3060,512,4096
1630,270,3260,64,2048
1940,110,3880,64,2048
1690,400,3380,32,4096
710,100,1420,32,2048
1080,130,2160,128,4096
1400,320,2800,512,1024
1010,225,2020,32,1024
440,50,880,256,1024
600,125,1200,64,512
900,350,1800,128,512
1610,110,3220,1024,4096
1940,390,3880,1024,512
1400,290,2800,32,512
1750,90,3500,64,512
830,120,1660,256,4096
1840,210,3680,512,4096
970,180,1940,64,4096
770,205,1540,512,512
1110,120,2220,64,4096
1360,250,2720,512,4096
460,92,920,64,512
1230,50,2460,128,2048
740,240,1480,32,4096
1350,50,2700,512,4096
1770,100,3540,32,512
520,70,1040,64,2048
990,240,1980,512,512
1980,450,3960,128,4096
1670,120,3340,128,512
720,185,1440,256,1024
1380,260,2760,512,512
540,120,1080,64,1024
1720,310,3440,1024,4096
1030,400,2060,64,2048
310,65,620,512,4096
550,125,1100,128,1024
1550,300,3100,128,1024
290,70,580,32,2048
770,150,1540,64,2048
1390,190,2780,128,4096
1930,360,3860,256,1024
1180,410,2360,128,2048
1130,100,2260,32,512
460,150,920,256,512
1080,220,2160,1024,2048
1690,180,3380,512,512
1290,410,2580,256,1024
1240,260,2480,512,512
700,140,1400,64,512
860,175,1720,128,512
1540,230,3080,128,4096
1070,50,2140,256,4096
380,95,760,512,1024
1850,270,3700,128,4096
960,140,1920,64,4096
1600,400,3200,64,512
710,195,1420,128,4096
340,82,680,1024,4096
270,85,540,128,1024
460,115,920,1024,1024
750,190,1500,64,512
530,140,1060,32,1024
1930,270,3860,512,512
1820,120,3640,1024,4096
1440,230,2880,32,1024
760,90,1520,32,2048
560,130,1120,64,512
1510,50,3020,64,2048
800,100,1600,32,1024
1350,60,2700,512,2048
790,180,1580,1024,2048
1150,230,2300,32,512
1920,330,3840,1024,512
1340,330,2680,64,512
260,90,520,64,2048
1510,230,3020,64,2048
690,150,1380,32,512
1900,260,3800,512,4096
910,210,1820,512,2048
320,95,640,256,4096
1420,230,2840,512,4096
360,110,720,64,2048
1540,240,3080,1024,512
1690,120,3380,1024,1024
700,230,1400,512,1024
560,135,1120,64,2048
1660,130,3320,1024,2048
1410,210,2820,1024,4096
340,80,680,64,4096
530,210,1060,1024,512
1090,410,2180,64,512
1790,60,3580,256,2048
1110,360,2220,1024,2048
370,117,740,128,2048
1850,260,3700,512,1024
800,60,1600,128,512
1450,270,2900,256,2048
470,170,940,256,512
1690,310,3380,128,512
310,60,620,128,2048
540,185,1080,512,1024
510,125,1020,64,2048
520,125,1040,256,1024
1040,90,2080,64,2048
1610,350,3220,512,4096
1280,240,2560,64,2048
1840,410,3680,32,2048
900,180,1800,128,512
1460,340,2920,128,512
1470,360,2940,128,2048
380,130,760,32,4096
930,210,1860,128,512
1730,340,3460,32,4096
1240,60,2480,128,4096
410,110,820,64,512
1280,430,2560,128,1024
1080,90,2160,1024,4096
1170,370,2340,256,4096
730,70,1460,32,2048
1670,170,3340,64,512
920,150,1840,32,512
300,70,600,256,512
1310,500,2620,64,2048
1020,70,2040,64,4096
800,240,1600,128,2048
940,280,1880,128,4096
1970,480,3940,512,1024
440,92,880,32,2048
1020,380,2040,64,2048
1570,330,3140,64,512
980,250,1960,128,4096
400,115,800,32,2048
1700,460,3400,32,1024
1760,430,3520,512,4096
790,270,1580,128,4096
1000,330,2000,1024,1024
1780,80,3560,512,4096
1690,190,3380,512,512
1900,230,3800,1024,4096
330,125,660,1024,512
1030,190,2060,128,4096
410,112,820,256,1024
990,50,1980,128,2048
1560,470,3120,32,2048
590,165,1180,32,512
1800,310,3600,32,2048
1330,320,2660,32,2048
1400,450,2800,256,4096
1780,260,3560,1024,1024
1430,500,2860,512,2048
260,57,520,512,512
770,50,1540,64,1024
1320,220,2640,64,2048
380,130,760,128,1024
320,97,640,32,512
1490,220,2980,512,2048
360,120,720,32,2048
1810,440,3620,256,512
390,150,780,512,2048
280,80,560,64,4096
1610,160,3220,1024,4096
570,160,1140,32,512
580,215,1160,32,4096
400,90,800,1024,512
370,100,740,64,2048
760,250,1520,1024,4096
1390,430,2780,32,4096
1990,490,3980,256,1024
420,90,840,512,512
360,87,720,64,1024
450,135,900,32,2048
1680,340,3360,128,1024
290,50,580,1024,512
1920,490,3840,128,4096
1980,400,3960,256,1024
880,200,1760,32,512
1620,120,3240,256,1024
1830,160,3660,64,1024
1100,420,2200,1024,4096
1990,140,3980,256,4096
1960,340,3920,32,512
860,70,1720,32,4096
1720,220,3440,512,4096
460,60,920,128,512
1660,240,3320,512,512
750,195,1500,32,4096
1430,370,2860,64,512
1480,70,2960,128,4096
1410,200,2820,64,1024
